@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 38\nSize of the tree: 75\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

CleanData,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,26,15,0,63.414634,36.585366,0,0.543769,0.128552,0.326391,49.062968,90.119787,97.459218,11827.020199,-11729.560981,2.377054,288.463907,-286.086853,53.851076,1.313441,2264.777524,0.636364,7,0.066667,2,0.933333,28,0.363636,4,0.777778,0.636364,0.7,0.609824,0.824242,0.645462,0.634146,0.067501,0.932499,0.365854,0.669173,0.634146,0.639176,0.570277,0.802218,0.583723,0.551277,0.634146,0.018,0.001,0.01,0,10,0,25698,32267,4897,73.170732,27.642276,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?,?
CleanData,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,25,16,0,60.97561,39.02439,0,0.508982,0.13358,0.346885,50.98218,95.778316,97.459218,13972.451639,-13874.992421,2.377054,340.791503,-338.414449,51.343069,1.25227,2159.300003,0.545455,6,0.133333,4,0.866667,26,0.454545,5,0.6,0.545455,0.571429,0.425208,0.737879,0.657085,0.609756,0.088209,0.911791,0.390244,0.609756,0.609756,0.605688,0.515783,0.777529,0.534255,0.551635,0.609756,0.017,0.001,0.02,0,20,0,30938,32267,4897,68.292683,22.764228,'Number of leaves: 54\nSize of the tree: 107\n',107,54,54,?,?,?
CleanData,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,26,14,0,65,35,0,0.555203,0.119649,0.310185,45.816282,85.96396,94.095276,9679.869027,-9585.773751,2.352382,241.996726,-239.644344,55.252372,1.381309,2321.067404,0.636364,7,0.206897,6,0.793103,23,0.363636,4,0.538462,0.636364,0.583333,0.409422,0.744514,0.514394,0.65,0.085842,0.914158,0.35,?,0.65,?,?,0.81883,0.623722,?,0.65,0.017,0,0.02,0,20,0,28318,32352,4812,77.5,28.333333,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49,?,?,?
CleanData,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,27,13,0,67.5,32.5,0,0.580307,0.117188,0.306819,44.750462,84.768469,95.519531,9678.345828,-9582.826296,2.387988,241.958646,-239.570657,55.003024,1.375076,2314.322144,0.727273,8,0.137931,4,0.862069,25,0.272727,3,0.666667,0.727273,0.695652,0.574239,0.835423,0.749626,0.675,0.085336,0.914664,0.325,0.674679,0.675,0.670304,0.59525,0.834627,0.674986,0.612609,0.675,0.015,0,0.01,0,10,0,25174,32352,4812,77.5,28.333333,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43,?,?,?
CleanData,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,27,13,0,67.5,32.5,0,0.582999,0.119282,0.318612,45.331784,87.555084,96.980416,8612.088148,-8515.107732,2.42451,215.302204,-212.877693,55.488263,1.387207,2338.654916,0.7,7,0.133333,4,0.866667,26,0.3,3,0.636364,0.7,0.666667,0.549532,0.896667,0.64,0.675,0.089472,0.910528,0.325,0.688555,0.675,0.666346,0.596207,0.824696,0.562445,0.627137,0.675,0.011,0,0.01,0,10,0,26746,32352,4812,80,27.5,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46,?,?,?
CleanData,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,26,14,0,65,35,0,0.546926,0.123082,0.333486,46.775977,91.642552,96.980416,12897.432178,-12800.451762,2.42451,322.435804,-320.011294,52.492415,1.31231,2212.389372,0.7,7,0.1,3,0.9,27,0.3,3,0.7,0.7,0.7,0.6,0.76,0.513571,0.65,0.096355,0.903645,0.35,0.725,0.65,0.62381,0.581001,0.792139,0.568875,0.559524,0.65,0.013,0,0.01,0,10,0,30938,32352,4812,67.5,20.833333,'Number of leaves: 54\nSize of the tree: 107\n',107,54,54,?,?,?
CleanData,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,25,15,0,62.5,37.5,0,0.526066,0.129349,0.320741,49.706561,89.245185,93.446542,6471.663623,-6378.21708,2.336164,161.791591,-159.455427,54.687268,1.367182,2295.654156,0.545455,6,0.068966,2,0.931034,27,0.454545,5,0.75,0.545455,0.631579,0.531898,0.860502,0.729149,0.625,0.086638,0.913362,0.375,0.672917,0.625,0.637684,0.548098,0.858508,0.660453,0.572882,0.625,0.009,0,0.01,0,10,0,25174,32352,4812,85,26.666667,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43,?,?,?
CleanData,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,25,15,0,62.5,37.5,0,0.504132,0.125211,0.319678,48.116444,88.949328,93.446542,7544.836304,-7451.389762,2.336164,188.620908,-186.284744,52.941981,1.32355,2222.39074,0.727273,8,0.206897,6,0.793103,23,0.272727,3,0.571429,0.727273,0.64,0.487149,0.774295,0.625866,0.625,0.112942,0.887058,0.375,0.670833,0.625,0.614148,0.533171,0.841997,0.597676,0.55358,0.625,0.01,0.001,0.02,0,20,0,26222,32352,4812,77.5,23.333333,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45,?,?,?
CleanData,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,22,19,0,53.658537,46.341463,0,0.405344,0.164173,0.389285,62.721583,107.608,97.273994,15062.238403,-14964.96441,2.372536,367.371668,-364.999132,38.168595,0.930941,1604.87953,0.8,8,0.129032,4,0.870968,27,0.2,2,0.666667,0.8,0.727273,0.633276,0.859677,0.67761,0.536585,0.11301,0.88699,0.463415,0.485772,0.536585,0.505113,0.401027,0.739554,0.476923,0.367586,0.536585,0.012,0,0.01,0,10,0,27270,32267,4897,58.536585,19.918699,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47,?,?,?
CleanData,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,30,11,0,73.170732,26.829268,0,0.659879,0.112108,0.294707,43.004137,81.837032,96.135497,10750.157218,-10654.021721,2.344768,262.198957,-259.854188,59.758075,1.457514,2509.377173,0.818182,9,0.033333,1,0.966667,29,0.181818,2,0.9,0.818182,0.857143,0.80977,0.860606,0.866962,0.731707,0.045996,0.954004,0.268293,0.741463,0.731707,0.725654,0.679961,0.802352,0.638249,0.653606,0.731707,0.012,0,0.01,0,10,0,23602,32267,4897,73.170732,31.707317,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?,?
CleanData,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,31,10,0,75.609756,24.390244,0,0.675889,0.093363,0.260149,35.813454,72.240619,96.135497,4320.447606,-4224.312109,2.344768,105.376771,-103.032003,66.438445,1.62045,2789.901037,0.818182,9,0.133333,4,0.866667,26,0.181818,2,0.692308,0.818182,0.75,0.65208,0.913636,0.750709,0.756098,0.088727,0.911273,0.243902,0.76764,0.756098,0.738713,0.686624,0.893562,0.719395,0.733369,0.756098,0.011,0,0.01,0,10,0,26222,32267,4897,82.926829,25.203252,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45,?,?,?
CleanData,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,26,15,0,63.414634,36.585366,0,0.525829,0.126525,0.319944,48.159989,88.073605,98.883473,10751.827103,-10652.94363,2.411792,262.239685,-259.827893,56.322874,1.373729,2372.570271,1,11,0.266667,8,0.733333,22,0,0,0.578947,1,0.733333,0.651584,0.890909,0.632231,0.634146,0.094714,0.905286,0.365854,0.659392,0.634146,0.603416,0.555828,0.824236,0.604037,0.510642,0.634146,0.018,0,0.01,0,10,0,27794,32267,4897,75.609756,23.170732,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48,?,?,?
CleanData,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,24,16,0,60,40,0,0.472383,0.139043,0.329516,53.096501,91.039328,95.519531,8620.923461,-8525.40393,2.387988,215.523087,-213.135098,48.426968,1.210674,2037.626231,0.727273,8,0.241379,7,0.758621,22,0.272727,3,0.533333,0.727273,0.615385,0.448147,0.777429,0.623052,0.6,0.120927,0.879073,0.4,0.596548,0.6,0.576372,0.488626,0.828122,0.587894,0.495862,0.6,0.013,0.001,0.01,0,10,0,23602,32352,4812,75,24.166667,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?,?
CleanData,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,25,15,0,62.5,37.5,0,0.507793,0.134341,0.327348,51.30074,90.440366,95.519531,9689.287463,-9593.767932,2.387988,242.232187,-239.844198,49.625101,1.240628,2088.039179,0.636364,7,0.103448,3,0.896552,26,0.363636,4,0.7,0.636364,0.666667,0.549532,0.826019,0.726623,0.625,0.111221,0.888779,0.375,?,0.625,?,?,0.772627,0.560272,?,0.625,0.031,0,0.02,0,20,0,25698,32352,4812,72.5,26.666667,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?,?
CleanData,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,30,10,0,75,25,0,0.678715,0.10274,0.288055,39.277129,79.683709,94.770263,9674.639881,-9579.869617,2.369257,241.865997,-239.49674,61.940357,1.548509,2604.076504,0.727273,8,0.137931,4,0.862069,25,0.272727,3,0.666667,0.727273,0.695652,0.574239,0.788401,0.58657,0.75,0.069023,0.930977,0.25,0.769048,0.75,0.750279,0.69042,0.83922,0.639759,0.749062,0.75,0.008,0.001,0.01,0,10,0,28842,32352,4812,77.5,25,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50,?,?,?
CleanData,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,30,10,0,75,25,0,0.679487,0.094985,0.264077,36.312347,73.050878,94.770263,6456.770408,-6362.000145,2.369257,161.41926,-159.050004,63.880261,1.597007,2685.633304,0.636364,7,0.068966,2,0.931034,27,0.363636,4,0.777778,0.636364,0.7,0.60671,0.854232,0.775207,0.75,0.062928,0.937072,0.25,0.771032,0.75,0.746804,0.69694,0.882679,0.74418,0.693529,0.75,0.011,0,0.01,0,10,0,28318,32352,4812,85,27.916667,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49,?,?,?
CleanData,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,24,16,0,60,40,0,0.477124,0.133835,0.322383,51.164904,89.179844,94.770263,7545.785776,-7451.015513,2.369257,188.644644,-186.275388,51.378467,1.284462,2160.036928,0.636364,7,0.206897,6,0.793103,23,0.363636,4,0.538462,0.636364,0.583333,0.409422,0.822884,0.677142,0.6,0.116607,0.883393,0.4,?,0.6,?,?,0.830511,0.639527,?,0.6,0.009,0,0.01,0,10,0,19934,32352,4812,80,27.916667,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33,?,?,?
CleanData,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,24,16,0,60,40,0,0.489226,0.143333,0.332914,54.852612,92.200289,94.585039,9690.271753,-9595.686714,2.364626,242.256794,-239.892168,49.421089,1.235527,2077.292943,0.6,6,0.133333,4,0.866667,26,0.4,4,0.6,0.6,0.6,0.466667,0.74,0.601667,0.6,0.088532,0.911468,0.4,0.595833,0.6,0.579423,0.503028,0.818111,0.615521,0.451923,0.6,0.008,0,0.01,0,10,0,22030,32352,4812,75,30.833333,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37,?,?,?
CleanData,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,28,13,0,68.292683,31.707317,0,0.585214,0.110224,0.305516,42.242273,84.749027,96.488096,9677.287099,-9580.799003,2.353368,236.031393,-233.678024,57.619055,1.405343,2420.57344,0.818182,9,0.233333,7,0.766667,23,0.181818,2,0.5625,0.818182,0.666667,0.531215,0.842424,0.583229,0.682927,0.090949,0.909051,0.317073,?,0.682927,?,?,0.831159,0.598144,?,0.682927,0.009,0,0.01,0,10,0,27270,32267,4897,78.04878,21.95122,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47,?,?,?
CleanData,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,33,8,0,80.487805,19.512195,0,0.748466,0.083597,0.236803,32.002623,65.607542,97.237364,4311.625765,-4214.388401,2.371643,105.161604,-102.789961,69.421188,1.6932,2918.784793,0.818182,9,0.066667,2,0.933333,28,0.181818,2,0.818182,0.818182,0.818182,0.751515,0.906061,0.784124,0.804878,0.044018,0.955982,0.195122,?,0.804878,?,?,0.915907,0.801807,?,0.804878,0.009,0,0.01,0,10,0,27270,32267,4897,90.243902,29.674797,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47,?,?,?
CleanData,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,25,16,0,60.97561,39.02439,0,0.513353,0.133786,0.322649,51.004866,88.97788,98.208486,8617.40838,-8519.199894,2.395329,210.180692,-207.785363,54.176325,1.321374,2280.336825,0.363636,4,0.033333,1,0.966667,29,0.636364,7,0.8,0.363636,0.5,0.447232,0.730303,0.553513,0.609756,0.075488,0.924512,0.390244,0.648229,0.609756,0.60232,0.540781,0.818646,0.614469,0.558897,0.609756,0.016,0.001,0,0.01,0,10,24126,32267,4897,78.04878,28.04878,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41,?,?,?
CleanData,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,28,13,0,68.292683,31.707317,0,0.588099,0.127765,0.312158,48.676698,86.019749,98.530875,6476.620049,-6378.089174,2.403192,157.966343,-155.563151,54.957494,1.340427,2314.077544,0.818182,9,0.1,3,0.9,27,0.181818,2,0.75,0.818182,0.782609,0.699362,0.907576,0.688978,0.682927,0.095245,0.904755,0.317073,0.684553,0.682927,0.659393,0.595254,0.821643,0.595136,0.611676,0.682927,0.008,0,0,0,0,0,22030,32267,4897,82.926829,34.552846,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37,?,?,?
CleanData,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,26,14,0,65,35,0,0.545085,0.128987,0.324415,49.358132,89.838035,94.417665,5415.860366,-5321.442701,2.360442,135.396509,-133.036068,53.53788,1.338447,2249.876983,0.545455,6,0.103448,3,0.896552,26,0.454545,5,0.666667,0.545455,0.6,0.47263,0.722571,0.55,0.65,0.111673,0.888327,0.35,0.649951,0.65,0.631223,0.545316,0.802427,0.549926,0.634265,0.65,0.008,0,0,0,0,0,25174,32352,4812,72.5,29.166667,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43,?,?,?
CleanData,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,31,9,0,77.5,22.5,0,0.70516,0.087802,0.267385,33.566625,73.966031,94.770263,7527.888172,-7433.117909,2.369257,188.197204,-185.827948,64.229583,1.60574,2700.319393,0.909091,10,0.137931,4,0.862069,25,0.090909,1,0.714286,0.909091,0.8,0.72192,0.89185,0.692388,0.775,0.070914,0.929086,0.225,0.767857,0.775,0.73859,0.706207,0.859186,0.66624,0.689957,0.775,0.01,0,0.01,0,10,0,27794,32352,4812,82.5,26.666667,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48,?,?,?
CleanData,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,27,13,0,67.5,32.5,0,0.591516,0.116745,0.285118,44.631471,78.871367,94.770263,7531.903331,-7437.133068,2.369257,188.297583,-185.928327,63.384521,1.584613,2664.791592,0.909091,10,0.172414,5,0.827586,24,0.090909,1,0.666667,0.909091,0.769231,0.679449,0.887147,0.706818,0.675,0.072857,0.927143,0.325,0.729167,0.675,0.661,0.613475,0.869836,0.667697,0.663891,0.675,0.008,0,0,0,0,0,28318,32352,4812,82.5,27.083333,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49,?,?,?
CleanData,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,29,11,0,72.5,27.5,0,0.645447,0.102295,0.285732,39.106986,79.041312,94.770263,8602.28514,-8507.514877,2.369257,215.057129,-212.687872,62.818427,1.570461,2640.992037,0.727273,8,0.172414,5,0.827586,24,0.272727,3,0.615385,0.727273,0.666667,0.528962,0.768025,0.535903,0.725,0.071363,0.928637,0.275,?,0.725,?,?,0.864004,0.73029,?,0.725,0.009,0,0.01,0,10,0,26222,32352,4812,80,25.833333,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45,?,?,?
CleanData,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,25,15,0,62.5,37.5,0,0.527187,0.140753,0.328751,53.865125,91.047441,94.585039,8617.619691,-8523.034652,2.364626,215.440492,-213.075866,51.406716,1.285168,2160.753848,0.6,6,0.166667,5,0.833333,25,0.4,4,0.545455,0.6,0.571429,0.42023,0.798333,0.467227,0.625,0.082441,0.917559,0.375,0.665152,0.625,0.62711,0.547787,0.81523,0.595242,0.591991,0.625,0.008,0.001,0,0.01,0,10,24126,32352,4812,77.5,27.5,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41,?,?,?
CleanData,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,29,11,0,72.5,27.5,0,0.640229,0.103623,0.280619,39.655619,77.717217,94.585039,3256.749977,-3162.164938,2.364626,81.418749,-79.054123,61.02194,1.525549,2564.90595,0.7,7,0.166667,5,0.833333,25,0.3,3,0.583333,0.7,0.636364,0.503953,0.851667,0.550492,0.725,0.090173,0.909827,0.275,0.739583,0.725,0.719481,0.65031,0.881674,0.699407,0.728716,0.725,0.008,0,0,0,0,0,23078,32352,4812,85,28.333333,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39,?,?,?
CleanData,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,30,11,0,73.170732,26.829268,0,0.662425,0.102045,0.286612,38.841986,78.898151,98.883473,7535.486378,-7436.602905,2.411792,183.792351,-181.380559,67.79655,1.653574,2855.892562,0.636364,7,0.133333,4,0.866667,26,0.363636,4,0.636364,0.636364,0.636364,0.50303,0.801515,0.564207,0.731707,0.06707,0.93293,0.268293,0.750106,0.731707,0.733181,0.668328,0.858674,0.654756,0.73133,0.731707,0.012,0,0.01,0,10,0,26746,32267,4897,78.04878,26.422764,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46,?,?,?
CleanData,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,26,15,0,63.414634,36.585366,0,0.519531,0.137738,0.322681,52.786585,89.51067,96.488096,5411.947342,-5315.459247,2.353368,131.998716,-129.645347,51.052485,1.245183,2144.71219,0.636364,7,0.066667,2,0.933333,28,0.363636,4,0.777778,0.636364,0.7,0.609824,0.890909,0.796983,0.634146,0.104031,0.895969,0.365854,0.612466,0.634146,0.608526,0.532878,0.821179,0.583756,0.55371,0.634146,0.008,0,0.01,0,10,0,20982,32267,4897,80.487805,29.674797,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35,?,?,?
CleanData,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,25,16,0,60.97561,39.02439,0,0.497318,0.136427,0.339108,52.284143,94.067294,96.488096,11830.26962,-11733.781524,2.353368,288.543161,-286.189793,51.129454,1.24706,2147.945632,0.454545,5,0.133333,4,0.866667,26,0.545455,6,0.555556,0.454545,0.5,0.343837,0.701515,0.451096,0.609756,0.099133,0.900867,0.390244,0.640225,0.609756,0.598521,0.518565,0.789686,0.559418,0.527356,0.609756,0.008,0,0,0.01,0,10,24650,32267,4897,73.170732,27.235772,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42,?,?,?
CleanData,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,27,14,0,65.853659,34.146341,0,0.569069,0.12273,0.313577,47.035091,86.985071,96.488096,10753.459699,-10656.971603,2.353368,262.279505,-259.926137,54.325241,1.325006,2282.200491,0.545455,6,0.066667,2,0.933333,28,0.454545,5,0.75,0.545455,0.631579,0.535301,0.836364,0.670422,0.658537,0.065417,0.934583,0.341463,0.691638,0.658537,0.663571,0.597965,0.822363,0.623886,0.547168,0.658537,0.007,0,0,0,0,0,25698,32267,4897,75.609756,24.390244,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44,?,?,?
CleanData,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,27,13,0,67.5,32.5,0,0.57412,0.120263,0.316232,46.247117,88.059495,93.124154,8614.743767,-8521.619614,2.328104,215.368594,-213.04049,54.01513,1.350378,2266.600927,0.454545,5,0.103448,3,0.896552,26,0.545455,6,0.625,0.454545,0.526316,0.391925,0.714734,0.483068,0.675,0.09829,0.90171,0.325,0.663738,0.675,0.656858,0.579897,0.813459,0.617045,0.630649,0.675,0.007,0,0,0,0,0,24126,32352,4812,77.5,30.416667,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41,?,?,?
CleanData,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,22,18,0,55,45,0,0.428571,0.146117,0.342685,55.951656,94.971126,94.095276,8620.147515,-8526.052239,2.352382,215.503688,-213.151306,48.26687,1.206672,2027.617169,0.545455,6,0.206897,6,0.793103,23,0.454545,5,0.5,0.545455,0.521739,0.329882,0.791536,0.535619,0.55,0.105914,0.894086,0.45,?,0.55,?,?,0.820513,0.575579,?,0.55,0.008,0,0.01,0,10,0,25174,32352,4812,77.5,27.5,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43,?,?,?
CleanData,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,30,10,0,75,25,0,0.675325,0.102986,0.2671,39.408556,73.96619,94.417665,7529.699114,-7435.281449,2.360442,188.242478,-185.882036,60.329241,1.508231,2535.277289,0.909091,10,0.137931,4,0.862069,25,0.090909,1,0.714286,0.909091,0.8,0.72192,0.899687,0.811214,0.75,0.065059,0.934941,0.25,?,0.75,?,?,0.862793,0.704478,?,0.75,0.009,0,0.01,0,10,0,23602,32352,4812,82.5,28.333333,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?,?
CleanData,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,27,13,0,67.5,32.5,0,0.579968,0.120552,0.321503,46.130557,89.031664,94.417665,12894.83528,-12800.417615,2.360442,322.370882,-320.01044,53.029043,1.325726,2228.493593,0.909091,10,0.172414,5,0.827586,24,0.090909,1,0.666667,0.909091,0.769231,0.679449,0.836991,0.560931,0.675,0.082262,0.917738,0.325,0.711111,0.675,0.675229,0.611462,0.772351,0.571875,0.608364,0.675,0.007,0,0.01,0,10,0,27270,32352,4812,67.5,25.416667,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47,?,?,?
CleanData,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,29,11,0,72.5,27.5,0,0.651899,0.095169,0.279027,36.167949,76.677292,96.980416,7530.64105,-7433.660633,2.42451,188.266026,-185.841516,63.414644,1.585366,2672.726812,0.7,7,0.033333,1,0.966667,29,0.3,3,0.875,0.7,0.777778,0.721688,0.928333,0.888636,0.725,0.059357,0.940643,0.275,0.731845,0.725,0.722741,0.671577,0.873757,0.678985,0.666748,0.725,0.007,0,0.01,0,10,0,26222,32352,4812,80,20.416667,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45,?,?,?
CleanData,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,364,40,26,14,0,65,35,0,0.547292,0.130387,0.320817,49.552162,88.161006,96.980416,8611.265391,-8514.284975,2.42451,215.281635,-212.857124,53.796484,1.344912,2267.351769,0.8,8,0.2,6,0.8,24,0.2,2,0.571429,0.8,0.666667,0.544705,0.791667,0.515226,0.65,0.095425,0.904575,0.35,0.665453,0.65,0.634833,0.568131,0.823562,0.577699,0.563333,0.65,0.01,0,0.01,0,10,0,26746,32352,4812,80,25.416667,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46,?,?,?
CleanData,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,26,15,0,63.414634,36.585366,0,0.524362,0.12099,0.294141,46.053094,80.970733,98.883473,4324.987952,-4226.104479,2.411792,105.487511,-103.075719,59.696882,1.456022,2514.698508,0.636364,7,0.233333,7,0.766667,23,0.363636,4,0.5,0.636364,0.56,0.376573,0.784848,0.573661,0.634146,0.107687,0.892313,0.365854,0.636585,0.634146,0.609593,0.536193,0.892299,0.703048,0.549815,0.634146,0.007,0,0.01,0,10,0,23602,32267,4897,90.243902,26.422764,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40,?,?,?
CleanData,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20181006.1757,363,41,29,12,0,70.731707,29.268293,0,0.625286,0.110268,0.293933,42.326889,81.684732,95.813109,8607.618214,-8511.805105,2.336905,209.941908,-207.605003,60.635884,1.478924,2545.294058,0.454545,5,0.1,3,0.9,27,0.545455,6,0.625,0.454545,0.526316,0.396394,0.70303,0.471966,0.707317,0.070328,0.929672,0.292683,0.708624,0.707317,0.696246,0.632062,0.839853,0.636762,0.684721,0.707317,0.012,0,0.01,0,10,0,26222,32267,4897,78.04878,25.203252,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45,?,?,?
