Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
CleanData,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.7442046362909672,0.10600000000000001,0.21115357760012815,40.28417358555166,58.02541223775037,96.98041627080606,28.88641236048435,68.0940039103217,2.4245104067701515,0.7221603090121087,1.7023500977580426,68.09400391032172,1.702350097758043,2869.947030418877,1.0,10.0,0.16666666666666666,5.0,0.8333333333333334,25.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.7453559924999299,0.9716666666666667,0.9153499278499277,0.8,0.05083655083655083,0.9491634491634493,0.2,NaN,0.8,NaN,NaN,0.9831535947712418,0.931664862914863,NaN,0.8,0.087,0.002,0.08,0.0,80.0,0.0,1176146.0,32352.0,4812.0,100.0,45.83333333333335,?,-1.0
CleanData,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,31.0,10.0,0.0,75.60975609756098,24.390243902439025,0.0,0.6867838044308633,0.10707317073170732,0.22549133345522315,40.86553985872856,62.26033325985246,97.45921791683256,1105.2002910128697,-1007.7410730960371,2.3770540955325012,26.95610465885048,-24.579050563317978,63.65275256827069,1.5525061602017243,2676.9998574685146,0.9090909090909091,10.0,0.1,3.0,0.9,27.0,0.09090909090909091,1.0,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7703775168587922,0.9727272727272728,0.9469354175236528,0.7560975609756098,0.05092247638876046,0.9490775236112394,0.24390243902439024,0.726500938086304,0.7560975609756098,0.7279549718574108,0.6924834250954376,0.9547024455202361,0.8556521157861398,0.5726495726495726,0.7560975609756098,0.087,0.002,0.07,0.01,70.0,10.0,1164244.0,32267.0,4897.0,95.1219512195122,41.869918699187,?,-1.0
CleanData,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,32.0,9.0,0.0,78.04878048780488,21.951219512195124,0.0,0.7219291635267521,0.12278455284552842,0.23679827870309353,46.9725429871881,65.5562575356954,97.55975228425974,38.14384966503094,59.4159026192288,2.3795061532746278,0.9303377967080717,1.449168356566556,65.5187221603593,1.5980176136673,2755.7308861515435,0.5454545454545454,6.0,0.03333333333333333,1.0,0.9666666666666667,29.0,0.45454545454545453,5.0,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6030332461830252,0.8575757575757575,0.7954725829725829,0.7804878048780488,0.04644662083686473,0.9535533791631353,0.21951219512195122,0.8186991869918698,0.7804878048780488,0.7840753645631692,0.7453884495887868,0.9394654236117651,0.8426877661633759,0.7811287477954143,0.7804878048780488,0.083,0.002,0.07,0.0,70.0,0.0,1145475.0,32267.0,4897.0,95.1219512195122,47.15447154471543,?,-1.0
CleanData,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,32.0,9.0,0.0,78.04878048780488,21.951219512195124,0.0,0.7152777777777778,0.11829268292682926,0.23673078256668298,45.25413014160483,65.53757161396729,97.55975228425974,38.164301394907454,59.39545088935229,2.3795061532746278,0.9308366193879867,1.4486695338866413,65.17113363609387,1.5895398447827773,2741.1112415613197,0.9090909090909091,10.0,0.1,3.0,0.9,27.0,0.09090909090909091,1.0,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7703775168587922,0.9257575757575758,0.8897663639042949,0.7804878048780488,0.06002448441472832,0.9399755155852717,0.21951219512195122,0.8114893236844456,0.7804878048780488,0.775803329461866,0.7373193381568282,0.9592601312113507,0.892157590097035,0.7267195767195769,0.7804878048780488,0.082,0.002,0.07,0.0,70.0,0.0,1146713.0,32267.0,4897.0,97.5609756097561,45.528455284552834,?,-1.0
CleanData,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,32.0,9.0,0.0,78.04878048780488,21.951219512195124,0.0,0.7208774583963692,0.12585365853658537,0.24125350159639203,48.179149797570844,66.84047156855583,97.23736363984492,41.819822755464706,55.41754088438021,2.3716430156059736,1.0199956769625538,1.3516473386434198,62.427582006751244,1.5226239513841766,2624.741562058454,0.5454545454545454,6.0,0.03333333333333333,1.0,0.9666666666666667,29.0,0.45454545454545453,5.0,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6030332461830252,0.8818181818181818,0.8197264856355765,0.7804878048780488,0.051373352079385454,0.9486266479206145,0.21951219512195122,0.7966318234610918,0.7804878048780488,0.7707369865906452,0.7307657445022148,0.9307430160767772,0.8300050624696573,0.7590548340548341,0.7804878048780488,0.08,0.003,0.07,0.0,70.0,0.0,1133346.0,32267.0,4897.0,97.5609756097561,50.81300813008129,?,-1.0
CleanData,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,31.0,9.0,0.0,77.5,22.5,0.0,0.709911361804996,0.12350000000000001,0.23260302376939698,47.49177204226574,64.77169604130857,93.12415384308292,36.644007989267486,56.480145853815436,2.328103846077073,0.9161001997316871,1.412003646345386,60.77410251716267,1.5193525629290667,2550.2231791113168,0.7272727272727273,8.0,0.034482758620689655,1.0,0.9655172413793104,28.0,0.2727272727272727,3.0,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.740789521357966,0.9388714733542319,0.8674343333434242,0.775,0.05978724267130373,0.9402127573286962,0.225,0.7827777777777778,0.775,0.7659325396825396,0.715058277192747,0.9486957815995929,0.8729407812169908,0.7493386243386243,0.775,0.089,0.002,0.07,0.0,70.0,0.0,1145589.0,32352.0,4812.0,97.5,48.749999999999986,?,-1.0
CleanData,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8040816326530612,0.10533333333333336,0.20158124912798808,40.268641294988846,55.76281157149933,94.77026321739656,27.010645423489105,67.75961779390745,2.369256580434914,0.6752661355872276,1.6939904448476863,67.75961779390747,1.6939904448476866,2848.7279886779334,1.0,11.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.0,0.0,0.7333333333333333,1.0,0.846153846153846,0.7950999358860351,0.9890282131661442,0.9686586141131596,0.85,0.051423097974822106,0.9485769020251779,0.15,0.8785897435897436,0.85,0.8371208791208792,0.8188075399815411,0.9837357931678419,0.9485552641802641,0.8212637362637363,0.85,0.081,0.002,0.06,0.01,60.0,10.0,1156284.0,32352.0,4812.0,100.0,42.5,?,-1.0
CleanData,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.7398373983739838,0.12059374999999997,0.24028924754523226,46.102656276907204,66.47048816040778,94.77026321739656,1105.9753883199007,-1011.2051251025042,2.369256580434914,27.64938470799752,-25.280128127562605,61.715117122696604,1.5428779280674152,2594.6070417146057,0.7272727272727273,8.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.2727272727272727,3.0,0.8,0.7272727272727273,0.761904761904762,0.6788335930269978,0.8808777429467085,0.8153253312344221,0.8,0.07064618951028687,0.9293538104897131,0.2,0.8099999999999999,0.8,0.7929292929292929,0.7438026925306067,0.928023942335555,0.8221277997364954,0.7866762866762866,0.8,0.096,0.002,0.08,0.0,80.0,0.0,1143067.0,32352.0,4812.0,97.5,43.75,?,-1.0
CleanData,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,31.0,9.0,0.0,77.5,22.5,0.0,0.7019867549668874,0.11541666666666665,0.23123400845608041,44.123471672119884,63.9655647449236,94.77026321739656,1104.8130504079659,-1010.0427871905694,2.369256580434914,27.620326260199146,-25.251069679764235,60.81137658689808,1.520284414672452,2556.6122737000856,1.0,11.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.0,0.0,0.7333333333333333,1.0,0.846153846153846,0.7950999358860351,0.9717868338557993,0.9055273009818464,0.775,0.07562944718117132,0.9243705528188286,0.225,NaN,0.775,NaN,NaN,0.9479829083781123,0.8483622554346238,NaN,0.775,0.086,0.002,0.07,0.0,70.0,0.0,1139716.0,32352.0,4812.0,97.5,42.916666666666664,?,-1.0
CleanData,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,31.0,9.0,0.0,77.5,22.5,0.0,0.7108433734939761,0.12308333333333332,0.22933599804653432,46.90498669642093,63.21522190836696,95.55616117348,32.659690559525465,62.89647061395454,2.388904029337,0.8164922639881367,1.5724117653488636,63.56204474375833,1.5890511185939582,2674.6150328096423,0.8,8.0,0.2,6.0,0.8,24.0,0.2,2.0,0.5714285714285714,0.8,0.6666666666666666,0.5447047794019222,0.89,0.8003968253968253,0.775,0.06417748917748918,0.935822510822511,0.225,0.7803571428571429,0.775,0.7636363636363637,0.7173985585027735,0.9546969696969697,0.8668543956043955,0.7494949494949495,0.775,0.084,0.002,0.07,0.01,70.0,10.0,1154523.0,32352.0,4812.0,100.0,47.916666666666664,?,-1.0
CleanData,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,30.0,10.0,0.0,75.0,25.0,0.0,0.6753246753246753,0.12033333333333338,0.2446494090189742,45.85700798214749,67.43628044711579,95.55616117348,39.7368583380434,55.81930283543661,2.388904029337,0.993421458451085,1.3954825708859153,62.90955790021727,1.5727389475054319,2647.159164649945,0.8,8.0,0.1,3.0,0.9,27.0,0.2,2.0,0.7272727272727273,0.8,0.761904761904762,0.6788335930269978,0.8783333333333333,0.7989772727272726,0.75,0.07698412698412697,0.9230158730158731,0.25,0.7755681818181819,0.75,0.7415584415584415,0.6949853822683261,0.9418168527379054,0.8423931277056276,0.6966089466089466,0.75,0.08,0.002,0.07,0.0,70.0,0.0,1132543.0,32352.0,4812.0,95.0,40.83333333333332,?,-1.0
CleanData,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,39.0,2.0,0.0,95.1219512195122,4.878048780487805,0.0,0.9370683039140445,0.0991869918699187,0.1826654501176034,38.01232795744324,50.670768846393074,96.48809560745366,24.739457042477977,71.74863856497568,2.3533681855476503,0.6034013912799506,1.7499667942676995,73.00053617623249,1.7805008823471338,3066.7486338677177,0.9090909090909091,10.0,0.03333333333333333,1.0,0.9666666666666667,29.0,0.09090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8757575757575757,0.9636363636363636,0.9525691699604742,0.9512195121951219,0.020267131242740998,0.979732868757259,0.04878048780487805,0.9529616724738675,0.9512195121951219,0.9505625359283896,0.9350080924067677,0.9867789392179637,0.9720419206103194,0.9635241301907969,0.9512195121951219,0.083,0.002,0.06,0.01,60.0,10.0,1182806.0,32267.0,4897.0,100.0,46.7479674796748,?,-1.0
CleanData,7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,34.0,7.0,0.0,82.92682926829268,17.073170731707318,0.0,0.7804131599081866,0.10398373983739836,0.22358498138837288,39.850629063581884,62.02170636078895,96.48809560745366,32.34064204686428,64.14745356058938,2.3533681855476503,0.7887961474844947,1.5645720380631556,68.2111209043232,1.6636858757152,2865.5455535684923,0.6363636363636364,7.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.36363636363636365,4.0,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.6098241729265264,0.896969696969697,0.8259500374589888,0.8292682926829268,0.052284165698799845,0.9477158343012002,0.17073170731707318,0.8192411924119241,0.8292682926829268,0.8192587899904972,0.7741641594699227,0.9554974835462642,0.8712353304206588,0.8471861471861473,0.8292682926829268,0.094,0.002,0.08,0.0,80.0,0.0,1142207.0,32267.0,4897.0,100.0,42.682926829268304,?,-1.0
CleanData,7,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,28.0,13.0,0.0,68.29268292682927,31.70731707317073,0.0,0.5868217054263566,0.1379674796747968,0.28248605980426683,52.874525035886236,78.36066332990116,96.48809560745366,2192.869597793554,-2096.3815021861005,2.3533681855476503,53.48462433642815,-51.1312561508805,54.571604990142326,1.33101475585713,2292.5502169938295,0.7272727272727273,8.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.2727272727272727,3.0,0.8,0.7272727272727273,0.761904761904762,0.6815828854339874,0.8333333333333334,0.7546322415425557,0.6829268292682927,0.08468573102719444,0.9153142689728055,0.3170731707317073,NaN,0.6829268292682927,NaN,NaN,0.88685073441171,0.7170812914506982,NaN,0.6829268292682927,0.081,0.002,0.07,0.0,70.0,0.0,1093892.0,32267.0,4897.0,90.2439024390244,41.86991869918699,?,-1.0
CleanData,7,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,32.0,9.0,0.0,78.04878048780488,21.951219512195124,0.0,0.7165898617511521,0.12325203252032518,0.23070940437765575,47.23499113400324,63.99799684276824,96.48809560745366,37.159184718084646,59.32891088936901,2.3533681855476503,0.9063215784898694,1.4470466070577808,61.40233230950564,1.4976178612074547,2579.5087076055825,0.8181818181818182,9.0,0.13333333333333333,4.0,0.8666666666666667,26.0,0.18181818181818182,2.0,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.652079845730663,0.9196969696969697,0.8277278277278276,0.7804878048780488,0.05125142564166955,0.9487485743583304,0.21951219512195122,0.7780755829536317,0.7804878048780488,0.7559127864005913,0.7241096624345941,0.9396512701390749,0.8485143244289586,0.698989898989899,0.7804878048780488,0.089,0.002,0.07,0.0,70.0,0.0,1156341.0,32267.0,4897.0,100.0,48.3739837398374,?,-1.0
CleanData,7,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,33.0,7.0,0.0,82.5,17.5,0.0,0.7708674304418984,0.11583333333333334,0.21686209135454415,44.355325571366976,60.100728090095316,94.09527615246176,32.287878239640825,61.80739791282094,2.352381903811544,0.8071969559910206,1.5451849478205235,64.007661974315,1.6001915493578749,2688.86371219205,0.9090909090909091,10.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.09090909090909091,1.0,0.7142857142857143,0.9090909090909091,0.8,0.7219200001978946,0.9545454545454546,0.9475524475524475,0.825,0.057519779071503206,0.9424802209284968,0.175,0.8383516483516484,0.825,0.8180000000000002,0.7821172528307484,0.9645570083070083,0.8884455128205129,0.7822222222222223,0.825,0.089,0.002,0.08,0.0,80.0,0.0,1156118.0,32352.0,4812.0,100.0,46.25,?,-1.0
CleanData,7,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,24.0,16.0,0.0,60.0,40.0,0.0,0.4745484400656814,0.14608333333333332,0.2883307128975337,55.83763774104685,79.74556790612574,95.16693282926785,1125.5301429145968,-1030.363210085329,2.379173320731696,28.13825357286492,-25.759080252133224,49.35245617786627,1.2338114044466568,2075.69447804474,0.6363636363636364,7.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.36363636363636365,4.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.49843260188087773,0.829153605015674,0.7546650319377591,0.6,0.11702116357288772,0.8829788364271124,0.4,NaN,0.6,NaN,NaN,0.8826385022505713,0.6931781249795955,NaN,0.6,0.091,0.002,0.08,0.0,80.0,0.0,1104343.0,32352.0,4812.0,92.5,44.583333333333336,?,-1.0
CleanData,7,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,30.0,10.0,0.0,75.0,25.0,0.0,0.6832937450514648,0.13124999999999998,0.2488439939667689,49.92717614804661,68.45506743601851,96.62781785028618,3249.1759003573206,-3152.5480825070345,2.4156954462571543,81.22939750893302,-78.81370206267586,60.55260273790345,1.5138150684475862,2551.0263030819006,0.6,6.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.4,4.0,0.75,0.6,0.6666666666666665,0.5773502691896257,0.785,0.7336363636363636,0.75,0.056175656175656175,0.9438243438243438,0.25,0.7591452991452992,0.75,0.7464226190476191,0.6979949373493863,0.9084838247338247,0.777353896103896,0.6959126984126984,0.75,0.083,0.002,0.07,0.0,70.0,0.0,1146879.0,32352.0,4812.0,92.5,45.41666666666668,?,-1.0
CleanData,7,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8089171974522292,0.10191666666666666,0.20029561486296532,38.73234614396988,55.04162304011179,96.98041627080616,25.723341600619474,71.25707467018668,2.424510406770154,0.6430835400154868,1.781426866754667,71.2570746701866,1.7814268667546649,3003.26046497964,0.9,9.0,0.1,3.0,0.9,27.0,0.1,1.0,0.75,0.9,0.8181818181818182,0.7559289460184545,0.9666666666666667,0.9118181818181819,0.85,0.042903828197945845,0.9570961718020541,0.15,0.8569230769230769,0.85,0.8401843434343436,0.8133990082676423,0.9817717086834733,0.9181239593739594,0.8361784511784511,0.85,0.086,0.002,0.08,0.0,80.0,0.0,1183200.0,32352.0,4812.0,100.0,43.33333333333335,?,-1.0
CleanData,7,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,33.0,7.0,0.0,82.5,17.5,0.0,0.7741935483870968,0.10341666666666664,0.20466639522240418,39.535904942311014,56.61624620928272,94.77026321739658,29.085560685179967,65.6847025322166,2.3692565804349144,0.7271390171294991,1.642117563305415,68.47900047395112,1.711975011848778,2878.9720432037952,0.8181818181818182,9.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.18181818181818182,2.0,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.6485012747192745,0.9498432601880877,0.9086921850079746,0.825,0.049532341672301104,0.950467658327699,0.175,0.8453846153846154,0.825,0.8222222222222223,0.7867765039650716,0.9635730447653955,0.907687969924812,0.787037037037037,0.825,0.085,0.002,0.07,0.0,70.0,0.0,1165643.0,32352.0,4812.0,97.5,47.08333333333333,?,-1.0
CleanData,7,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.740470397404704,0.12391666666666665,0.23157432212286977,47.37299810573447,64.05970468580831,94.77026321739658,33.56202091964972,61.20824229774686,2.3692565804349144,0.8390505229912429,1.5302060574436713,61.208242297746835,1.5302060574436709,2573.2971738670267,0.9090909090909091,10.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.09090909090909091,1.0,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7680406801974818,0.9608150470219435,0.8828807556080283,0.8,0.05270131040922116,0.9472986895907789,0.2,NaN,0.8,NaN,NaN,0.967293944801151,0.8590680846930848,NaN,0.8,0.082,0.002,0.07,0.0,70.0,0.0,1151473.0,32352.0,4812.0,100.0,46.66666666666667,?,-1.0
CleanData,8,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,34.0,7.0,0.0,82.92682926829268,17.073170731707318,0.0,0.7838855421686747,0.11665040650406504,0.22579838477966507,44.5207870837538,62.34511309371437,97.45921791683256,33.82159914490951,63.637618771923044,2.3770540955325012,0.8249170523148661,1.5521370432176351,66.38829200765299,1.6192266343329997,2792.046550562762,0.6363636363636364,7.0,0.1,3.0,0.9,27.0,0.36363636363636365,4.0,0.7,0.6363636363636364,0.6666666666666666,0.5533952785404394,0.8666666666666667,0.7659658078107275,0.8292682926829268,0.04528136457835167,0.9547186354216484,0.17073170731707318,0.8260162601626017,0.8292682926829268,0.8263118994826311,0.7797613507076987,0.9389606249003667,0.8386331029085692,0.8578643578643579,0.8292682926829268,0.092,0.002,0.07,0.0,70.0,0.0,1160479.0,32267.0,4897.0,100.0,46.34146341463416,?,-1.0
CleanData,8,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,35.0,6.0,0.0,85.36585365853658,14.634146341463415,0.0,0.8153153153153152,0.11542005420054202,0.2266608878587441,43.79709054426888,62.1795622414409,99.66937097024207,34.69722809718242,64.97214287305965,2.4309602675668796,0.8462738560288394,1.5846864115380404,69.50442154030387,1.695229793665948,2930.433635681871,0.8,8.0,0.03225806451612903,1.0,0.967741935483871,30.0,0.2,2.0,0.8888888888888888,0.8,0.8421052631578948,0.796525834494978,0.9064516129032258,0.8588698066639243,0.8536585365853658,0.03671395017470603,0.963286049825294,0.14634146341463414,0.8615756871854432,0.8536585365853658,0.8526710773180605,0.8232238799165614,0.9588608122871445,0.8854697629805235,0.836932073774179,0.8536585365853658,0.085,0.002,0.07,0.0,70.0,0.0,1149867.0,32267.0,4897.0,97.5609756097561,43.08943089430894,?,-1.0
CleanData,8,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,29.0,12.0,0.0,70.73170731707317,29.26829268292683,0.0,0.6238532110091742,0.1373983739837398,0.25154805259478286,52.13694507148231,69.00682310385271,99.66937097024207,40.93633336929345,58.73303760094862,2.4309602675668796,0.9984471553486207,1.432513112218259,59.92140529408301,1.4614976900995855,2526.3961296229627,0.8,8.0,0.22580645161290322,7.0,0.7741935483870968,24.0,0.2,2.0,0.5333333333333333,0.8,0.64,0.5119256046033153,0.8983870967741936,0.7703197527110569,0.7073170731707317,0.08048386687014333,0.9195161331298566,0.2926829268292683,0.7628517823639774,0.7073170731707317,0.6777235772357724,0.6441493261036431,0.9483407482803894,0.8340533626853881,0.6222222222222223,0.7073170731707317,0.088,0.002,0.08,0.0,80.0,0.0,1144983.0,32267.0,4897.0,100.0,49.593495934959364,?,-1.0
CleanData,8,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,363.0,41.0,30.0,11.0,0.0,73.17073170731707,26.829268292682926,0.0,0.6629297458893871,0.12878048780487808,0.24453373584738708,49.01845018450187,67.31490715823038,98.88347301415862,1110.2070436697518,-1011.3235706555931,2.4117920247355764,27.07822057731102,-24.666428552575443,64.47228344874941,1.5724947182621807,2715.8596709274166,0.5454545454545454,6.0,0.1,3.0,0.9,27.0,0.45454545454545453,5.0,0.6666666666666666,0.5454545454545454,0.6,0.47683060329893284,0.8772727272727273,0.8092097445038622,0.7317073170731707,0.06067742018120487,0.9393225798187952,0.2682926829268293,0.7696476964769647,0.7317073170731707,0.7306620209059234,0.6793481043136933,0.9351855399794845,0.8583407296183305,0.6952380952380952,0.7317073170731707,0.083,0.002,0.07,0.0,70.0,0.0,1136024.0,32267.0,4897.0,95.1219512195122,46.747967479674784,?,-1.0
CleanData,8,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 15',1116839470751428698,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.7364085667215816,0.10425,0.20753915293264547,40.089208383855876,57.79229655995809,93.12415384308292,28.455552954019065,64.66860088906385,2.328103846077073,0.7113888238504766,1.6167150222265962,64.66860088906382,1.6167150222265956,2713.6454199618315,0.8181818181818182,9.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7492163009404389,0.9780564263322884,0.9547785547785548,0.8,0.05900597787007522,0.9409940221299248,0.2,0.8109523809523809,0.8,0.783603896103896,0.7482781123252067,0.9801735131629975,0.9051885614385615,0.7153679653679654,0.8,0.081,0.002,0.06,0.01,60.0,10.0,1170412.0,32352.0,4812.0,100.0,42.916666666666664,?,-1.0
